Day,Bin,GWC_30cm,GWC_10cm
79,31,NA,8.1531746
79,32,10.77269733,8.545020519
79,33,12.30993233,NA
79,34,10.62184067,6.904178313
79,35,14.45616067,5.367586844
79,39,NA,9.777916306
79,40,13.47253067,NA
80,1,13.31054067,10.35693054
80,2,13.836869,8.891382525
80,3,10.95389233,11.04301309
80,4,11.837044,NA
80,5,23.46887233,NA
80,6,16.38083567,NA
80,7,7.276274,NA
80,8,15.38134067,1.208022669
80,9,11.84316733,3.621085106
80,10,10.602079,7.680021156
80,11,NA,7.1581637
80,12,10.465974,2.864562863
80,13,13.00131233,NA
80,14,10.44120233,7.877453538
80,15,NA,5.439032813
80,16,12.16909567,NA
80,17,10.469314,6.48033265
80,18,13.28883067,10.34425139
80,19,13.81237567,8.8776971
80,21,11.81644733,9.104311638
80,23,NA,12.33628576
80,24,NA,5.76225035
80,25,NA,11.61558713
80,26,11.821179,NA
80,27,10.58148233,NA
80,28,10.93468733,11.02429626
80,29,10.44370733,NA
80,30,12.97626233,5.204569281
80,31,NA,8.04852135
80,32,10.16426067,8.20952635
80,33,12.145994,NA
80,34,10.45150067,6.468056019
80,35,13.581359,5.360542875
80,39,NA,9.295102563
80,40,13.06477233,NA
81,1,12.84934233,10.07376299
81,2,13.74390567,8.857772731
81,3,10.88876233,10.73951867
81,4,11.59767733,NA
81,5,23.351694,NA
81,6,16.42926567,NA
81,7,7.202794,NA
81,8,14.967459,1.203595031
81,9,11.625789,3.600355713
81,10,10.53806233,7.628499556
81,11,NA,7.031573519
81,12,10.297304,2.824915381
81,13,12.87801067,NA
81,14,10.21018567,7.467494556
81,15,NA,5.384693625
81,16,12.048299,NA
81,17,10.18903233,6.117266375
81,18,12.82373567,10.06108385
81,19,13.723309,8.847709919
81,21,11.575689,9.684935919
81,23,NA,12.36909053
81,24,NA,5.706904881
81,25,NA,11.31390401
81,26,11.60519233,NA
81,27,10.51830067,NA
81,28,10.87206233,10.7195943
81,29,10.278099,NA
81,30,12.85435233,5.138959744
81,31,NA,7.882082431
81,32,9.600357333,7.84243495
81,33,12.02436233,NA
81,34,10.16982733,6.107404819
81,35,13.21618567,5.2293238
81,39,NA,8.777672744
81,40,12.712124,NA
82,1,13.750029,10.62701643
82,2,14.20788733,9.49434625
82,3,11.29624233,13.70965841
82,4,12.78003733,NA
82,5,23.952059,NA
82,6,15.80134567,NA
82,7,7.964314,NA
82,8,16.37304233,1.404247513
82,9,12.32830233,3.607399681
82,10,11.06912233,7.339294325
82,11,NA,7.595896044
82,12,12.27681067,3.128409806
82,13,13.31221067,NA
82,14,11.70984567,9.591754275
82,15,NA,5.682552875
82,16,13.884464,NA
82,17,10.70200067,7.767567625
82,18,13.73388567,10.61071467
82,19,14.178384,9.480862081
82,21,12.75832733,11.08809449
82,23,NA,11.91928281
82,24,NA,6.260158313
82,25,NA,12.32883928
82,26,12.30436567,NA
82,27,11.04769067,NA
82,28,11.27731567,13.68430012
82,29,12.25398733,NA
82,30,13.28855233,5.167135619
82,31,NA,8.963432263
82,32,12.53037233,9.214398806
82,33,13.85468233,NA
82,34,10.680569,7.751668381
82,35,16.60127567,5.02162735
82,39,NA,11.71963661
82,40,14.53520733,NA
83,1,14.187569,10.98424627
83,2,13.897824,9.016966425
83,3,11.119779,12.03681646
83,4,12.48695233,NA
83,5,23.99770567,NA
83,6,16.04154733,NA
83,7,7.654807333,NA
83,8,16.45153233,1.488775138
83,9,12.307984,3.713662981
83,10,10.752379,7.107044613
83,11,NA,7.62668825
83,12,11.69815567,3.27633315
83,13,13.26712067,NA
83,14,11.225824,9.08539355
83,15,NA,5.800489038
83,16,13.331694,NA
83,17,10.69921733,7.694511606
83,18,14.165859,10.96673698
83,19,13.872774,9.004086025
83,21,12.464129,10.38913154
83,23,NA,12.08974685
83,24,NA,6.034550056
83,25,NA,12.38317846
83,26,12.28488233,NA
83,27,10.72788567,NA
83,28,11.09751233,12.01326948
83,29,11.67477567,NA
83,30,13.24123567,5.434806431
83,31,NA,8.615057694
83,32,11.83342567,9.057016419
83,33,13.30553067,NA
83,34,10.677229,7.6798199
83,35,16.22942233,5.074960256
83,39,NA,10.08946098
83,40,14.32172567,NA
84,1,14.15138567,11.12733946
84,2,13.998859,9.510044238
84,3,11.30737567,13.67604861
84,4,12.826519,NA
84,5,24.256834,NA
84,6,15.99896233,NA
84,7,7.982684,NA
84,8,16.593204,1.554183419
84,9,12.42766733,3.649462238
84,10,10.89321567,7.018491863
84,11,NA,8.419235363
84,12,12.29768567,3.368709769
84,13,13.24457567,NA
84,14,11.60268733,9.983600194
84,15,NA,5.861469681
84,16,13.684064,NA
84,17,10.73345233,8.131640181
84,18,14.13941733,11.11506283
84,19,13.972974,9.490522381
84,21,12.80508733,10.75038651
84,23,NA,12.05714334
84,24,NA,6.270623638
84,25,NA,12.48078774
84,26,12.40373067,NA
84,27,10.86371233,NA
84,28,11.290954,13.6498853
84,29,12.275419,NA
84,30,13.21785567,5.261927313
84,31,NA,8.884539813
84,32,13.07256567,9.3091905
84,33,13.655674,NA
84,34,10.71285567,8.115539681
84,35,16.87654733,5.038532875
84,39,NA,11.95450265
84,40,14.44029567,NA
85,1,14.43834733,11.16899951
85,2,13.84800233,9.231505588
85,3,11.34745567,12.7772382
85,4,12.52786733,NA
85,5,24.055599,NA
85,6,15.87315567,NA
85,7,7.979344,NA
85,8,16.83090067,1.625226875
85,9,12.47860233,3.735599913
85,10,10.779099,6.862317013
85,12,12.56627733,3.400910769
85,13,13.208949,NA
85,14,11.70567067,9.597188194
85,15,NA,5.883809125
85,16,14.374609,NA
85,17,10.865104,8.018534169
85,18,14.41830733,11.15229524
85,19,13.821839,9.218826444
85,21,12.504209,10.90716513
85,23,NA,11.96557174
85,24,NA,6.270824894
85,25,NA,12.65447189
85,26,12.45522233,NA
85,27,10.757389,NA
85,28,11.32825067,12.75348996
85,29,12.546794,NA
85,30,13.18195067,5.18263235
85,31,NA,8.962224725
85,32,12.54039233,NA
85,33,14.345384,NA
85,34,10.84033233,8.005653769
85,35,17.27150233,5.0618786
85,39,NA,10.8000968
85,40,14.45866567,NA
86,1,14.18367233,10.98786888
86,2,13.75531733,8.419235363
86,3,11.123954,11.84763558
86,4,12.20889733,NA
86,5,23.82207733,NA
86,6,16.101389,7.642587494
86,7,7.668445667,NA
86,8,16.44596567,1.549353269
86,9,12.390649,3.666569019
86,10,10.63492233,7.106440844
86,12,11.97537567,3.243327125
86,13,13.14493233,NA
86,14,11.05771067,8.939080256
86,15,NA,5.724816688
86,16,13.30469567,NA
86,17,10.81277733,7.39484105
86,18,14.16530233,10.97056084
86,19,13.72804067,8.405549938
86,21,12.18718733,10.28206321
86,23,NA,12.13301694
86,24,9.842507333,6.046625431
86,25,NA,12.37754329
86,26,12.37088733,NA
86,27,10.61349067,NA
86,28,11.10168733,11.82509488
86,29,11.95283067,NA
86,30,13.12071733,5.169550694
86,31,NA,8.49289515
86,32,11.630799,NA
86,33,13.27797567,NA
86,34,10.79106733,7.3803506
86,35,16.26031733,5.088243169
86,39,NA,10.04920973
86,40,13.95070733,NA
87,1,13.67961067,10.73126716
87,2,13.481994,7.702159344
87,3,10.83643567,11.64094541
87,4,11.97788067,NA
87,5,23.37034233,NA
87,6,16.20131067,7.186339575
87,7,7.387885667,NA
87,8,15.834189,1.35071335
87,9,12.17716733,3.618468775
87,10,10.47655067,7.336677994
87,12,11.067174,2.779028956
87,13,13.08731733,NA
87,14,10.65412733,8.412996419
87,15,NA,5.482705419
87,16,12.75999733,NA
87,17,10.660529,6.84742405
87,18,13.66263233,10.71536792
87,19,13.45917067,7.69109025
87,21,11.957284,9.668634163
87,23,NA,12.20667673
87,24,9.212360667,5.842954106
87,25,NA,11.93860341
87,26,12.15378733,NA
87,27,10.45818067,NA
87,28,10.81556067,11.61840471
87,29,11.04602067,NA
87,30,13.06338067,4.908521338
87,31,NA,8.203891175
87,32,10.903514,NA
87,33,12.735504,NA
87,34,10.63770567,6.835147419
87,35,14.582524,5.109576331
87,39,NA,9.774897463
87,40,13.37233067,NA
88,1,13.42076067,10.57066468
88,2,13.51094067,7.660901813
88,3,10.807489,11.23762789
88,4,11.86988733,NA
88,5,23.37368233,NA
88,6,16.367754,7.288779006
88,7,7.468602333,NA
88,8,15.28420233,1.430612081
88,9,11.81756067,3.662342638
88,10,10.43146067,7.162792594
88,12,10.873454,2.911656825
88,13,12.92143067,NA
88,14,10.535279,8.085149988
88,15,NA,5.544289831
88,16,12.291284,NA
88,17,10.316509,6.576734394
88,18,13.39877233,10.55436292
88,19,13.491179,7.648423925
88,21,11.851239,9.371781194
88,23,NA,12.32441164
88,24,9.355980667,5.901117163
88,25,NA,11.54152483
88,26,11.793624,NA
88,27,10.41197733,NA
88,28,10.786614,11.21589221
88,29,10.851744,NA
88,30,12.89304067,5.019614788
88,31,NA,8.117149731
88,32,10.451779,NA
88,33,12.26818233,NA
88,34,10.297304,6.565866556
88,35,13.91062733,5.1906826
88,39,NA,9.308586731
88,40,12.96707733,NA
89,1,13.82573567,10.72019807
89,2,13.97854067,8.640818494
89,3,11.18351733,13.98819706
89,4,12.537609,NA
89,5,23.946214,NA
89,6,15.950254,8.714277025
89,7,8.035289,NA
89,8,16.49495233,1.428398263
89,9,12.47192233,3.466520306
89,10,11.06522567,7.218943088
89,12,12.51311567,2.982096513
89,13,13.51984733,NA
89,14,11.69899067,9.795626856
89,15,NA,5.5094725
89,16,14.13301567,NA
89,17,10.88236067,7.630512119
89,18,13.803469,10.70792144
89,19,13.95738733,8.626328044
89,21,12.518404,10.69222345
89,23,NA,12.02393606
89,24,11.322684,6.31288745
89,25,NA,12.41497695
89,26,12.45049067,NA
89,27,11.04574233,NA
89,28,11.161529,13.96102746
89,29,12.48945733,NA
89,30,13.495354,4.746510056
89,31,NA,8.953973219
89,32,12.81427233,NA
89,33,14.10267733,NA
89,34,10.86120733,7.617229206
89,35,16.685889,5.087840656
89,39,NA,12.14831242
89,40,14.04422733,NA
90,1,14.29723233,11.10500002
90,2,13.747524,8.225828106
90,3,11.24697733,12.78730101
90,4,12.43768733,NA
90,5,24.15719067,NA
90,6,15.84114733,8.52187605
90,7,8.146344,NA
90,8,16.99428233,1.607918838
90,9,12.722979,3.597135613
90,10,10.92160567,6.946442125
90,12,12.93729567,3.316383144
90,13,13.475314,NA
90,14,11.80336567,9.716331894
90,15,NA,5.850400588
90,16,14.71306233,NA
90,17,12.77502733,7.928572625
90,18,14.28248067,11.09131459
90,19,13.72720567,8.2111364
90,21,12.41458567,11.07501284
90,23,NA,11.94604989
90,24,11.05604067,6.39016985
90,25,NA,12.76959046
90,26,12.697929,NA
90,27,10.89906067,NA
90,28,11.227494,12.76214398
90,29,12.91141067,NA
90,30,13.450264,4.886986919
90,31,NA,9.031456875
90,32,12.70266067,NA
90,33,14.68216733,NA
90,34,12.55041233,7.912673381
90,35,17.59798733,5.098104725
90,39,NA,10.93473723
90,40,14.56805067,NA
91,1,14.15027233,11.09654726
91,2,13.63340733,7.956144731
91,3,11.22304067,11.97442702
91,4,12.28404733,NA
91,5,24.11516233,NA
91,6,15.98309733,8.104470588
91,7,7.944274,NA
91,8,16.67280733,1.695867819
91,9,12.44130567,3.794165481
91,10,10.70756733,6.868153444
91,12,12.20667067,3.429489156
91,13,13.24457567,NA
91,14,11.52447567,9.189845544
91,15,12.223649,6.061920906
91,16,14.056474,NA
91,17,11.07496733,7.726310094
91,18,14.14442733,11.08084927
91,19,13.60696567,7.9438681
91,21,12.261224,10.39275415
91,23,NA,12.04667801
91,24,10.47905567,6.244460325
91,25,NA,12.54257341
91,26,12.41792567,NA
91,27,10.683909,NA
91,28,11.199939,11.95369763
91,29,12.18329067,NA
91,30,13.21869067,5.168343156
91,31,NA,8.828590575
91,32,11.97760233,9.323278438
91,33,14.02669233,NA
91,34,11.017074,7.710813363
91,35,16.81893233,5.125676831
91,39,NA,10.14621524
91,40,14.12967567,NA
92,1,13.92176067,11.06897515
92,2,13.54990733,7.808825156
92,3,11.03154733,11.50831754
92,4,12.03883567,NA
92,5,24.07007233,NA
92,6,16.10027567,7.96801885
92,7,7.836837333,NA
92,8,16.28536733,1.736320325
92,9,12.168539,3.8672215
92,10,10.58426567,6.833738625
92,12,11.40061733,3.53716125
92,13,13.07896733,NA
92,14,11.09946067,8.803433544
92,15,11.652509,6.195152544
92,16,13.320839,NA
92,17,10.44649067,7.4801737
92,18,13.912854,11.05528973
92,19,13.525414,7.7989636
92,21,12.016569,9.845538406
92,23,NA,12.13341946
92,24,10.28422233,6.166775413
92,25,NA,12.26564481
92,26,12.145159,NA
92,27,10.566174,NA
92,28,11.01317733,11.48718564
92,29,11.37556733,NA
92,30,13.055309,5.404014225
92,31,NA,8.523083588
92,32,11.44097567,8.9163383
92,33,13.293284,NA
92,34,10.42311067,7.466488275
92,35,15.74957567,5.117022813
92,39,NA,9.683527125
92,40,13.75726567,NA
93,1,13.86804233,10.87758046
93,2,13.91730733,8.516442131
93,3,11.152344,13.35101977
93,4,12.62250067,NA
93,5,23.99269567,NA
93,6,15.905999,8.525901175
93,7,8.100975667,NA
93,8,16.43928567,1.609528888
93,9,12.41096733,3.698367506
93,10,10.82613733,7.016278044
93,12,12.08142067,3.196836931
93,13,13.38958733,NA
93,14,11.65445733,9.556735688
93,15,11.98177733,5.921242788
93,16,13.744184,NA
93,17,10.783274,7.710813363
93,18,13.85245567,10.86731639
93,19,13.89587567,8.508794394
93,21,12.603574,10.32613833
93,23,NA,11.9915338
93,24,11.06411233,6.359176388
93,25,NA,12.37452444
93,26,12.39009233,NA
93,27,10.804149,NA
93,28,11.130634,13.32525897
93,29,12.058319,NA
93,30,13.36704233,5.05704845
93,31,NA,8.922174731
93,32,12.48222067,9.162273438
93,33,13.717464,NA
93,34,10.76351233,7.6959204
93,35,16.16206567,5.124066781
93,39,NA,11.58539869
93,40,14.17281733,NA
94,1,14.404669,11.18409373
94,2,13.91814233,8.375562756
94,3,11.273419,13.00526153
94,4,12.66731233,NA
94,5,24.07786567,NA
94,6,15.93912067,8.39307205
94,7,8.018589,NA
94,8,16.96505733,1.572497738
94,9,12.65812733,3.6418145
94,10,10.81361233,6.9810582
94,12,12.427389,3.185767838
94,13,13.52569233,NA
94,14,11.624954,9.624961556
94,15,12.21223733,5.895481988
94,16,14.334529,NA
94,17,11.11950067,7.988748244
94,18,14.38991733,11.16920076
94,19,13.895319,8.363286125
94,21,12.64421067,10.84256187
94,23,NA,12.01709334
94,24,10.87651567,6.300610819
94,25,NA,12.75248368
94,26,12.63224233,NA
94,27,10.79301567,NA
94,28,11.254214,12.97990324
94,29,12.40540067,NA
94,30,13.50092067,5.016998456
94,31,NA,8.903055388
94,32,12.57546233,9.321265875
94,33,14.305304,NA
94,34,11.09667733,7.973251513
94,35,17.211104,5.07314895
94,39,NA,10.86671262
94,40,14.450594,NA
95,1,14.18868233,10.90032241
95,2,13.82044733,8.180344194
95,3,11.11504733,11.94041471
95,4,12.448264,NA
95,5,23.89054733,NA
95,6,16.07856567,7.730536475
95,7,7.663714,NA
95,8,16.419524,1.56001985
95,10,10.617109,7.356401106
95,12,11.465469,3.148535431
95,13,13.437739,NA
95,14,10.93747067,8.915935788
95,15,11.487179,NA
95,16,12.96707733,NA
95,17,11.01484733,7.414966675
95,18,14.17476567,10.88764327
95,19,13.800964,8.173501481
95,21,12.42293567,9.999499438
95,23,NA,12.11591016
95,24,9.960799,6.041795281
95,25,NA,12.36083902
95,27,10.59233733,NA
95,28,11.09695567,11.91767276
95,29,11.44431567,NA
95,30,13.40990567,NA
95,31,NA,8.40595245
95,32,11.59795567,8.800012188
95,33,12.93896567,NA
95,34,10.99397233,7.402287531
95,35,15.35851733,NA
95,40,13.78871733,NA
96,1,14.04506233,10.85342971
96,2,13.728319,8.1241937
96,3,11.01401233,11.47470775
96,4,12.16714733,NA
96,5,23.915319,NA
96,6,16.00397233,7.722486225
96,7,7.669002333,NA
96,8,15.92576067,1.548950756
96,10,10.55003067,7.516802338
96,12,10.995364,3.232660544
96,13,13.27213067,NA
96,14,10.700609,8.577825288
96,15,10.962799,NA
96,16,12.51562067,NA
96,17,10.653014,7.146490838
96,18,14.02029067,10.83974428
96,19,13.701599,8.113124606
96,21,12.14627233,9.8566075
96,23,NA,12.062376
96,24,9.950222333,6.047631713
96,25,NA,12.00803681
96,27,10.531104,NA
96,28,10.99647733,11.45518589
96,29,10.97476733,NA
96,30,13.248194,NA
96,31,NA,8.236695944
96,32,11.13286067,8.423663
96,33,12.49196233,NA
96,34,10.635479,7.135019231
96,35,14.15361233,NA
96,40,13.53181567,NA
97,1,13.675714,10.70530511
97,2,13.582194,8.0179304
97,3,10.90490567,11.07098771
97,4,11.903844,NA
97,5,23.84072567,NA
97,6,16.025404,7.607166394
97,7,7.644787333,NA
97,8,15.31120067,1.5423093
97,10,10.37189733,7.600524938
97,12,10.58176067,3.166245981
97,13,13.05252567,NA
97,14,10.616274,8.216369063
97,15,10.44120233,NA
97,16,12.20917567,NA
97,17,10.234679,6.744984619
97,18,13.65845733,10.69604732
97,19,13.56326733,8.011288944
97,21,11.882134,9.613288694
97,23,NA,12.08290414
97,24,9.792685667,6.031329956
97,25,NA,11.56366301
97,27,10.35464067,NA
97,28,10.889319,11.05367968
97,29,10.561164,NA
97,30,13.03415567,NA
97,31,NA,8.178532888
97,32,10.63854067,8.050332656
97,33,12.18830067,NA
97,34,10.222154,6.735726831
97,35,13.183899,NA
97,40,13.07646233,NA
98,1,13.78064567,10.84940458
98,2,13.63452067,8.794377013
98,3,11.17377567,13.70040062
98,4,12.40122567,NA
98,5,24.01412733,NA
98,6,15.568659,8.781899125
98,7,8.079544,NA
98,8,16.02345567,1.527476714
98,10,10.75460567,7.094969238
98,12,11.93279067,3.27955325
98,13,13.13073733,NA
98,14,11.45183067,9.635225625
98,15,11.656684,NA
98,16,13.70605233,NA
98,17,10.37690733,7.706989494
98,18,13.80625233,10.86288875
98,19,13.64760233,8.812892588
98,21,12.41681233,10.42636394
98,23,NA,11.77880594
98,24,11.454614,6.373063069
98,25,NA,12.09658956
98,27,10.77019233,NA
98,28,11.19381567,13.70080313
98,29,11.94782067,NA
98,30,13.145489,NA
98,31,NA,8.807659925
98,32,12.626954,8.957797088
98,33,13.719134,NA
98,34,10.39527733,7.721882456
98,35,15.98560233,NA
98,40,14.18784733,NA
99,1,14.167529,11.18469749
99,2,13.740844,8.459889125
99,3,11.30793233,12.5872523
99,4,12.51116733,NA
99,5,24.225939,NA
99,6,15.679714,8.575611469
99,7,8.123242333,NA
99,8,16.68449733,1.668295713
99,10,10.69281567,7.169232794
99,12,12.25816233,3.423853981
99,13,13.32891067,NA
99,14,11.614934,9.565993475
99,15,12.24508067,NA
99,16,14.43779067,NA
99,17,10.904349,7.930585188
99,18,14.150829,11.16859699
99,19,13.72024733,8.449625056
99,21,12.48639567,10.71577043
99,23,NA,11.82670493
99,24,11.125624,6.373666838
99,25,NA,12.55384376
99,27,10.67333233,NA
99,28,11.28984067,12.56229653
99,29,12.23645233,NA
99,30,13.303304,NA
99,31,NA,8.893998856
99,32,12.496694,9.350045519
99,33,14.40828733,NA
99,34,10.88570067,7.915692225
99,35,17.08641067,NA
99,40,14.705269,NA
100,1,13.81822067,11.11425781
100,2,13.64287067,8.1885957
100,3,11.10948067,11.67536023
100,4,12.27597567,NA
100,5,24.19810567,NA
100,6,15.84894067,8.229450719
100,7,7.932862333,NA
100,8,16.096379,NA
100,10,10.53806233,7.192779775
100,13,13.233999,NA
100,14,10.987014,8.984362913
100,15,11.43735733,NA
100,16,13.246524,NA
100,17,10.59901733,7.548600825
100,18,13.80374733,11.09916359
100,19,13.61754233,8.175111531
100,21,12.25259567,9.951197938
100,23,NA,11.95027627
100,24,10.65023067,6.236611331
100,25,NA,12.12858931
100,27,10.52164067,NA
100,28,11.08860567,11.65302079
100,29,11.16765233,NA
100,30,13.20700067,NA
100,31,NA,8.441172294
100,32,11.692589,8.766402394
100,33,13.21702067,NA
100,34,10.57647233,7.533909119
100,35,15.334024,NA
100,40,13.951264,NA
101,1,13.154674,10.83471288
101,2,13.15495233,7.843843744
101,3,10.62518067,10.94922768
101,4,11.58960567,NA
101,5,23.81901567,NA
101,6,15.58480233,7.924144988
101,7,7.510630667,NA
101,8,15.078514,NA
101,10,10.026764,6.93758685
101,13,12.626119,NA
101,14,10.43396567,8.355638388
101,15,10.39026733,NA
101,16,12.07808067,NA
101,17,9.717535667,6.932555444
101,18,13.26183233,10.89710231
101,19,13.24095733,7.910660819
101,21,11.679229,8.913319456
101,23,NA,11.84099413
101,24,10.33794067,6.008789256
101,25,NA,11.47148765
101,27,10.11082067,NA
101,28,10.715639,11.00779325
101,29,10.242194,NA
101,30,12.716299,NA
101,31,NA,8.121979881
101,32,10.935244,8.092193956
101,33,12.16297233,NA
101,34,9.806324,6.996353675
101,35,13.12183067,NA
101,40,12.682899,NA
102,1,13.01077567,10.46862776
102,2,13.487004,8.094206519
102,3,10.92327567,10.9256807
102,4,11.817839,NA
102,5,23.64088233,NA
102,6,15.84198233,7.4125516
102,7,7.576039,NA
102,8,15.025074,NA
102,10,10.289789,7.371495325
102,13,13.028589,NA
102,14,10.46235567,8.037049744
102,15,10.27002733,NA
102,16,12.322179,NA
102,17,10.116944,6.389566081
102,18,13.04250567,10.48090439
102,19,13.50175567,8.111112044
102,21,11.83732233,9.076739531
102,23,NA,11.97965968
102,24,9.566957333,6.011405588
102,25,NA,11.38696003
102,27,10.310664,NA
102,28,10.94637733,10.93634728
102,29,10.352414,NA
102,30,13.04473233,NA
102,31,NA,8.094407775
102,32,10.43201733,7.957151013
102,33,12.340549,NA
102,34,10.141159,6.407276631
102,35,12.687074,NA
102,40,12.49530233,NA
103,1,12.67399233,10.15446675
103,2,13.40656567,8.113929631
103,3,10.66609567,10.64029934
103,4,11.66141567,NA
103,5,23.561279,NA
103,6,15.88484567,7.122138831
103,7,7.502280667,NA
103,8,14.84582733,NA
103,10,10.273089,7.658285481
103,13,12.98823067,NA
103,14,10.346569,7.686863869
103,15,10.02732067,NA
103,16,12.452439,NA
103,17,10.15229233,6.020864631
103,18,12.69180567,10.16956097
103,19,13.42382233,8.127615056
103,21,11.67895067,8.94370915
103,23,NA,12.00360918
103,24,9.155580667,5.949619919
103,25,NA,11.25070954
103,27,10.28283067,NA
103,28,10.68168233,10.64653828
103,29,10.313169,NA
103,30,12.99407567,NA
103,31,NA,8.004647488
103,32,9.936862333,7.771794006
103,33,12.462459,NA
103,34,10.16593067,6.035556338
103,35,12.17661067,NA
103,40,12.16130233,NA
104,1,12.398164,10.00251828
104,2,13.36648567,8.425876819
104,3,10.52887733,12.55666135
104,4,12.03382567,NA
104,5,23.39149567,NA
104,6,15.34348733,8.112722094
104,7,7.572699,NA
104,8,15.11302733,NA
104,10,10.237184,7.156956163
104,13,12.78588233,NA
104,14,10.65023067,8.639610956
104,15,10.691424,NA
104,16,12.95705733,NA
104,17,9.877020667,6.578948213
104,18,12.53120733,10.09046726
104,19,13.48561233,8.516643388
104,21,12.154344,9.427730431
104,23,NA,11.68642933
104,24,10.63575733,6.076411356
104,25,NA,11.51777659
104,27,10.361599,NA
104,28,10.65190067,12.63454752
104,29,11.164869,NA
104,30,12.902504,NA
104,31,NA,8.303311763
104,32,11.35719733,8.331688894
104,33,13.06727733,NA
104,34,9.999209,6.667299706
104,35,13.77786233,NA
104,40,12.474984,NA
105,1,13.808479,10.88603322
105,2,13.93762567,8.636793369
105,3,11.15596233,13.12259393
105,4,12.644489,NA
105,5,23.97933567,NA
105,6,15.67108567,8.354833363
105,7,7.964314,NA
105,8,16.85595067,NA
105,10,10.800809,7.346740806
105,13,13.52263067,NA
105,14,11.445429,9.633615575
105,15,12.239514,NA
105,16,14.29166567,NA
105,17,11.10196567,7.735769138
105,18,13.81627233,10.88603322
105,19,13.93679067,8.644441106
105,21,12.64393233,10.86610885
105,23,NA,11.83998784
105,24,10.846734,6.278271375
105,25,NA,12.68949048
105,27,10.800809,NA
105,28,11.160694,13.11152483
105,29,12.35279567,NA
105,30,13.517899,NA
105,31,NA,8.790351888
105,32,12.610254,9.365340994
105,33,14.28665567,NA
105,34,11.10363567,7.736574163
105,35,17.12036733,NA
105,40,14.56387567,NA
106,1,13.615594,10.91239779
106,2,13.87806233,8.4912851
106,3,11.134809,12.06036344
106,4,12.397329,NA
106,5,23.89054733,NA
106,6,15.96055233,7.880069869
106,7,7.826260667,NA
106,8,16.28954233,NA
106,10,10.73289567,7.928572625
106,13,13.466964,NA
106,14,10.84367233,9.015960144
106,15,11.485509,NA
106,16,13.06477233,NA
106,17,10.855919,7.435897325
106,18,13.602234,10.89730357
106,19,13.852734,8.481222288
106,21,12.37534067,10.13232856
106,23,NA,12.03218756
106,24,10.17149733,6.1599327
106,25,NA,12.26866366
106,27,10.710629,NA
106,28,11.11588233,12.03681646
106,29,11.143994,NA
106,30,13.437739,NA
106,31,NA,8.33833035
106,32,11.736844,8.80524485
106,33,13.03805233,NA
106,34,10.834209,7.4222119
106,35,15.18845567,NA
106,40,13.65177733,NA
107,1,13.49062233,10.82022243
107,2,13.78370733,8.33189015
107,3,11.11337733,11.42882133
107,4,12.198599,NA
107,5,23.91392733,NA
107,6,16.159839,7.657882969
107,7,7.836837333,NA
107,8,15.845044,NA
107,10,10.61404733,7.8730259
107,13,13.49758067,NA
107,14,10.80776733,8.675635825
107,15,10.88375233,NA
107,16,12.65840567,NA
107,17,10.64076733,7.051296631
107,18,13.47420067,10.80814705
107,19,13.76283233,8.322632363
107,21,12.17494067,9.659376375
107,23,NA,12.17568327
107,24,9.861990667,6.166775413
107,25,NA,11.94866622
107,27,10.59428567,NA
107,28,11.09333733,11.40768942
107,29,10.70673233,NA
107,30,13.471139,NA
107,31,NA,8.313173319
107,32,11.270079,8.370732606
107,33,12.633634,NA
107,34,10.61989233,7.037812463
107,35,13.71718567,NA
107,40,12.922544,NA
108,1,13.21173233,10.50908026
108,2,13.50259067,9.0129413
108,3,10.94220233,13.34135947
108,4,12.173549,NA
108,5,23.65006733,NA
108,6,15.36965067,8.504366756
108,7,7.757512333,NA
108,8,16.146479,NA
108,10,10.522754,7.324401363
108,13,13.12823233,NA
108,14,11.21190733,9.434975656
108,15,11.42344067,NA
108,16,13.77201733,NA
108,17,10.541124,7.322187544
108,18,13.36203233,10.60507949
108,19,13.63201567,9.111758119
108,21,12.302139,9.957034369
108,23,NA,11.72547304
108,24,11.186579,6.213668119
108,25,NA,12.27510386
108,27,10.655519,NA
108,28,11.07357567,13.42709463
108,29,11.822014,NA
108,30,13.26712067,NA
108,31,NA,8.721924763
108,32,12.474149,8.879709663
108,33,13.907009,NA
108,34,10.68112567,7.424828231
108,35,15.266389,NA
108,40,13.35535233,NA
109,1,12.85129067,10.37262853
109,2,12.89554567,8.832213188
109,3,10.25583233,12.29925461
109,4,11.65529233,NA
109,5,22.97622233,NA
109,6,14.78904733,7.663518144
109,7,7.015475667,NA
109,8,16.064649,NA
109,10,9.893999,7.157962444
109,13,12.59411067,NA
109,14,10.72510233,8.88574735
109,15,11.44320233,NA
109,16,13.61169733,NA
109,17,10.048474,7.097585569
109,18,13.171374,10.59179658
109,19,13.196424,9.05641265
109,21,11.96452067,9.721162044
109,23,NA,11.42077108
109,24,10.192929,5.798878988
109,25,NA,12.33668827
109,27,10.19404233,NA
109,28,10.550309,12.50695106
109,29,11.65362233,NA
109,30,12.89304067,NA
109,31,NA,8.485448669
109,32,11.88603067,9.00167095
109,33,13.899494,NA
109,34,10.34044567,7.312527244
109,35,15.61013067,NA
109,40,13.07479233,NA
110,1,11.54674233,9.594773119
110,2,11.65724067,7.755693506
110,3,8.952119,10.64452572
110,4,10.36549567,NA
110,5,21.918834,NA
