"Bin","Day","GWC","Depth"
6,107,7.657882969,10
6,108,15.36965067,30
6,108,8.504366756,10
6,109,14.78904733,30
6,109,7.663518144,10
6,110,14.039774,30
6,110,6.423578388,10
6,111,16.21773233,30
6,111,7.91327715,10
6,112,NA,30
6,112,7.519044907,10
7,0,7.216710667,30
7,0,NA,10
7,1,7.110109,30
7,1,NA,10
7,2,7.134602333,30
7,2,NA,10
7,3,7.560452333,30
7,3,NA,10
7,4,7.387329,30
7,4,NA,10
7,5,7.212257333,30
7,5,NA,10
7,6,7.192774,30
7,6,NA,10
7,7,7.314684,30
7,7,NA,10
7,8,7.441882333,30
7,8,NA,10
7,9,7.314405667,30
7,9,NA,10
7,10,7.320529,30
7,10,NA,10
7,11,7.746657333,30
7,11,NA,10
7,12,7.549319,30
7,12,NA,10
7,13,7.262635667,30
7,13,NA,10
7,14,7.163270667,30
7,14,NA,10
7,15,7.593017333,30
7,15,NA,10
7,16,7.466097333,30
7,16,NA,10
7,17,7.186372333,30
7,17,NA,10
7,18,7.226174,30
7,18,NA,10
7,19,7.139612333,30
7,19,NA,10
7,20,7.201124,30
7,20,NA,10
7,21,7.703237333,30
7,21,NA,10
7,22,7.358104,30
7,22,NA,10
7,23,7.370350667,30
7,23,NA,10
7,24,7.584667333,30
7,24,NA,10
7,25,7.971829,30
7,25,NA,10
7,26,7.529835667,30
7,26,NA,10
7,27,7.368402333,30
7,27,NA,10
7,28,7.713257333,30
7,28,NA,10
7,29,7.556555667,30
7,29,NA,10
7,30,7.282675667,30
7,30,NA,10
7,31,7.261522333,30
7,31,NA,10
7,32,7.625304,30
7,32,NA,10
7,33,7.460809,30
7,33,NA,10
7,34,7.283789,30
7,34,NA,10
7,35,7.184145667,30
7,35,NA,10
7,36,7.568524,30
7,36,NA,10
7,37,7.531784,30
7,37,NA,10
7,38,7.296035667,30
7,38,NA,10
7,39,7.170785667,30
7,39,NA,10
7,40,7.611109,30
7,40,NA,10
7,41,7.463035667,30
7,41,NA,10
7,42,7.281284,30
7,42,NA,10
7,43,7.240925667,30
7,43,NA,10
7,44,7.630592333,30
7,44,NA,10
7,45,7.606655667,30
7,45,NA,10
7,46,7.338620667,30
7,46,NA,10
7,47,7.240647333,30
7,47,NA,10
7,48,7.378979,30
7,48,NA,10
7,49,7.401524,30
7,49,NA,10
7,50,7.290747333,30
7,50,NA,10
7,51,7.266810667,30
7,51,NA,10
7,52,7.704072333,30
7,52,NA,10
7,53,7.675404,30
7,53,NA,10
7,54,7.428800667,30
7,54,NA,10
7,55,7.333889,30
7,55,NA,10
7,56,7.645344,30
7,56,NA,10
7,57,7.551824,30
7,57,NA,10
7,58,6.969829,30
7,58,NA,10
7,59,7.063627333,30
7,59,NA,10
7,60,7.449119,30
7,60,NA,10
7,61,7.596357333,30
7,61,NA,10
7,62,7.478900667,30
7,62,NA,10
7,63,7.309674,30
7,63,NA,10
7,64,7.851032333,30
7,64,NA,10
7,65,7.803437333,30
7,65,NA,10
7,66,7.514527333,30
7,66,NA,10
7,67,7.417110667,30
7,67,NA,10
7,68,7.851310667,30
7,68,NA,10
7,69,7.702680667,30
7,69,NA,10
7,70,7.314684,30
7,70,NA,10
7,71,7.135715667,30
7,71,NA,10
7,72,7.372577333,30
7,72,NA,10
7,73,7.502280667,30
7,73,NA,10
7,74,7.519537333,30
7,74,NA,10
7,75,7.542082333,30
7,75,NA,10
7,76,8.006620667,30
7,76,NA,10
7,77,7.803994,30
7,77,NA,10
7,78,7.569359,30
7,78,NA,10
7,79,7.377030667,30
7,79,NA,10
7,80,7.276274,30
7,80,NA,10
7,81,7.202794,30
7,81,NA,10
7,82,7.964314,30
7,82,NA,10
7,83,7.654807333,30
7,83,NA,10
7,84,7.982684,30
7,84,NA,10
7,85,7.979344,30
7,85,NA,10
7,86,7.668445667,30
7,86,NA,10
7,87,7.387885667,30
7,87,NA,10
7,88,7.468602333,30
7,88,NA,10
7,89,8.035289,30
7,89,NA,10
7,90,8.146344,30
7,90,NA,10
7,91,7.944274,30
7,91,NA,10
7,92,7.836837333,30
7,92,NA,10
7,93,8.100975667,30
7,93,NA,10
7,94,8.018589,30
7,94,NA,10
7,95,7.663714,30
7,95,NA,10
7,96,7.669002333,30
7,96,NA,10
7,97,7.644787333,30
7,97,NA,10
7,98,8.079544,30
7,98,NA,10
7,99,8.123242333,30
7,99,NA,10
7,100,7.932862333,30
7,100,NA,10
7,101,7.510630667,30
7,101,NA,10
7,102,7.576039,30
7,102,NA,10
7,103,7.502280667,30
7,103,NA,10
7,104,7.572699,30
7,104,NA,10
7,105,7.964314,30
7,105,NA,10
7,106,7.826260667,30
7,106,NA,10
7,107,7.836837333,30
7,107,NA,10
7,108,7.757512333,30
7,108,NA,10
7,109,7.015475667,30
7,109,NA,10
7,110,5.655260667,30
7,110,NA,10
7,111,7.863835667,30
7,111,NA,10
8,0,15.19764067,30
8,0,1.701100481,10
8,1,14.76817233,30
8,1,1.635490944,10
8,2,14.34343567,30
8,2,1.634887175,10
8,3,15.14420067,30
8,3,1.686408775,10
8,4,15.63601567,30
8,4,1.523592469,10
8,5,15.25247233,30
8,5,1.610132656,10
8,6,14.89370067,30
8,6,1.606308788,10
8,7,15.379114,30
8,7,1.626233156,10
8,8,15.60846067,30
8,8,1.596849744,10
8,9,15.18010567,30
8,9,1.563642463,10
8,10,14.85835233,30
8,10,1.590208288,10
8,11,15.412514,30
8,11,1.589604519,10
8,12,15.81442733,30
8,12,1.616975369,10
8,13,15.46734567,30
8,13,1.573705275,10
8,14,14.899824,30
8,14,1.518963575,10
8,15,15.70921733,30
8,15,1.516749756,10
8,16,16.00146733,30
8,16,1.563843719,10
8,17,15.98894233,30
8,17,1.560221106,10
8,18,16.19045567,30
8,18,1.556195981,10
8,19,15.69947567,30
8,19,1.542711813,10
8,20,15.39887567,30
8,20,1.546736938,10
8,21,16.41507067,30
8,21,1.645151244,10
8,22,16.151489,30
8,22,1.512120863,10
8,23,15.518559,30
8,23,1.509705788,10
8,24,15.61736733,30
8,24,1.366008825,10
8,25,16.784419,30
8,25,1.488573881,10
8,26,15.68528067,30
8,26,1.690232644,10
8,27,15.01394067,30
8,27,1.686408775,10
8,28,15.61569733,30
8,28,1.63408215,10
8,29,15.975304,30
8,29,1.696069075,10
8,30,15.23076233,30
8,30,1.721829875,10
8,31,14.66045733,30
8,31,1.694257769,10
8,32,15.16229233,30
8,32,1.730081381,10
8,33,15.888464,30
8,33,1.660245463,10
8,34,15.13167567,30
8,34,1.541705531,10
8,35,14.26327567,30
8,35,1.560623619,10
8,36,15.03704233,30
8,36,1.618987931,10
8,37,15.31621067,30
8,37,1.634283406,10
8,38,15.01561067,30
8,38,1.611340194,10
8,39,14.83191067,30
8,39,1.629050744,10
8,40,15.53720733,30
8,40,1.632069588,10
8,41,15.98727233,30
8,41,1.545931913,10
8,42,15.80273733,30
8,42,1.520573625,10
8,43,15.41140067,30
8,43,1.500850513,10
8,44,16.18544567,30
8,44,1.387341988,10
8,45,16.32656067,30
8,45,1.464423131,10
8,46,16.084689,30
8,46,1.460800519,10
8,47,15.850889,30
8,47,1.4263857,10
8,48,16.21272233,30
8,48,1.435240975,10
8,49,16.460439,30
8,49,1.383920631,10
8,50,16.009539,30
8,50,1.446310069,10
8,51,15.501859,30
8,51,1.408272638,10
8,52,16.331014,30
8,52,1.3426631,10
8,53,16.75992567,30
8,53,1.316097275,10
8,54,16.06604067,30
8,54,1.359367369,10
8,55,15.71422733,30
8,55,1.292349038,10
8,56,16.130614,30
8,56,1.282286225,10
8,57,16.48187067,30
8,57,1.298185469,10
8,58,16.054629,30
8,58,1.216877944,10
8,59,15.63991233,30
8,59,1.319921144,10
8,60,15.74261733,30
8,60,1.320323656,10
8,61,16.83758067,30
8,61,1.313883456,10
8,62,16.42982233,30
8,62,1.343065613,10
8,63,15.84309567,30
8,63,1.385329425,10
8,64,16.43511067,30
8,64,1.4875676,10
8,65,16.722629,30
8,65,1.534661563,10
8,66,16.30318067,30
8,66,1.486360063,10
8,67,15.634624,30
8,67,1.428800775,10
8,68,16.059639,30
8,68,1.520976138,10
8,69,16.55117567,30
8,69,1.651993956,10
8,70,16.09665733,30
8,70,1.265783213,10
8,71,15.953594,30
8,71,1.176626694,10
8,72,16.57455567,30
8,72,1.1880983,10
8,73,16.93277067,30
8,73,1.345480688,10
8,74,16.28481067,30
8,74,1.449328913,10
8,75,15.72285567,30
8,75,1.502259306,10
8,76,16.59543067,30
8,76,1.212651563,10
8,77,17.07110233,30
8,77,1.321128681,10
8,78,16.48994233,30
8,78,1.267997031,10
8,79,15.945244,30
8,79,1.235393519,10
8,80,15.38134067,30
8,80,1.208022669,10
8,81,14.967459,30
8,81,1.203595031,10
8,82,16.37304233,30
8,82,1.404247513,10
8,83,16.45153233,30
8,83,1.488775138,10
8,84,16.593204,30
8,84,1.554183419,10
8,85,16.83090067,30
8,85,1.625226875,10
8,86,16.44596567,30
8,86,1.549353269,10
8,87,15.834189,30
8,87,1.35071335,10
8,88,15.28420233,30
8,88,1.430612081,10
8,89,16.49495233,30
8,89,1.428398263,10
8,90,16.99428233,30
8,90,1.607918838,10
8,91,16.67280733,30
8,91,1.695867819,10
8,92,16.28536733,30
8,92,1.736320325,10
8,93,16.43928567,30
8,93,1.609528888,10
8,94,16.96505733,30
8,94,1.572497738,10
8,95,16.419524,30
8,95,1.56001985,10
8,96,15.92576067,30
8,96,1.548950756,10
8,97,15.31120067,30
8,97,1.5423093,10
8,98,16.02345567,30
8,98,1.527476714,10
8,99,16.68449733,30
8,99,1.668295713,10
8,100,16.096379,30
8,100,NA,10
8,101,15.078514,30
8,101,NA,10
8,102,15.025074,30
8,102,NA,10
8,103,14.84582733,30
8,103,NA,10
8,104,15.11302733,30
8,104,NA,10
8,105,16.85595067,30
8,105,NA,10
8,106,16.28954233,30
8,106,NA,10
8,107,15.845044,30
8,107,NA,10
8,108,16.146479,30
8,108,NA,10
8,109,16.064649,30
8,109,NA,10
8,110,14.594214,30
8,110,NA,10
8,111,16.12504733,30
8,111,NA,10
9,0,11.44320233,30
9,0,5.172167025,10
9,1,11.45990233,30
9,1,5.131714519,10
9,2,11.20717567,30
9,2,5.168343156,10
9,3,11.646664,30
9,3,5.281449169,10
9,4,11.67700233,30
9,4,5.213827069,10
9,5,11.535609,30
9,5,5.237575306,10
9,6,11.44821233,30
9,6,5.213424556,10
9,7,11.74324567,30
9,7,5.150230094,10
9,8,11.708454,30
9,8,5.20517305,10
9,9,11.493859,30
9,9,5.179009738,10
9,10,11.31461233,30
9,10,5.154053963,10
9,11,11.67728067,30
9,11,5.112997688,10
9,12,11.796129,30
9,12,5.132117031,10
9,13,11.55509233,30
9,13,5.010155744,10
9,14,11.218309,30
9,14,5.013174588,10
9,15,11.67644567,30
9,15,4.97010575,10
9,16,11.92583233,30
9,16,5.009350719,10
9,17,11.60101733,30
9,17,5.029073831,10
9,18,11.584039,30
9,18,4.886785663,10
9,19,11.22554567,30
9,19,4.922206763,10
9,20,11.28733567,30
9,20,4.963866806,10
9,21,11.91748233,30
9,21,4.9878163,10
9,22,11.74881233,30
9,22,4.841905519,10
9,23,11.25560567,30
9,23,4.913754,10
9,24,11.353579,30
9,24,4.80266055,10
9,25,12.08726567,30
9,25,4.754761563,10
9,26,11.856249,30
9,26,4.847339438,10
9,27,11.495529,30
9,27,4.858006019,10
9,28,11.955614,30
9,28,4.739466088,10
9,29,11.998199,30
9,29,4.828220094,10
9,30,11.730999,30
9,30,4.796622863,10
9,31,11.523919,30
9,31,4.694585944,10
9,32,11.72237067,30
9,32,4.583291238,10
9,33,12.25732733,30
9,33,4.463543769,10
9,34,11.88519567,30
9,34,4.549077675,10
9,35,11.570679,30
9,35,4.555316619,10
9,36,11.91859567,30
9,36,4.448650806,10
9,37,12.15323067,30
9,37,4.529757075,10
9,38,11.89939067,30
9,38,4.531367125,10
9,39,11.629964,30
9,39,4.458914875,10
9,40,12.11621233,30
9,40,4.309582738,10
9,41,12.333869,30
9,41,3.906466469,10
9,42,12.002374,30
9,42,3.591299181,10
9,43,11.84762067,30
9,43,3.563928331,10
9,44,12.30742733,30
9,44,3.461287644,10
9,45,12.31939567,30
9,45,3.563525819,10
9,46,12.21084567,30
9,46,3.449212269,10
9,47,12.014064,30
9,47,3.554066775,10
9,48,12.20889733,30
9,48,3.570771044,10
9,49,12.429059,30
9,49,3.546419038,10
9,50,12.16714733,30
9,50,3.502545175,10
9,51,11.90941067,30
9,51,3.499928844,10
9,52,12.19915567,30
9,52,3.369313538,10
9,53,12.39426733,30
9,53,3.379980119,10
9,54,12.172714,30
9,54,3.478394425,10
9,55,11.93529567,30
9,55,3.358244444,10
9,56,12.00599233,30
9,56,3.358848213,10
9,57,12.253709,30
9,57,3.384407756,10
9,58,12.22142233,30
9,58,3.31819445,10
9,59,12.10702733,30
9,59,3.349389169,10
9,60,12.06360733,30
9,60,3.368911025,10
9,61,12.47526233,30
9,61,3.307729125,10
9,62,12.218639,30
9,62,3.329666056,10
9,63,11.92249233,30
9,63,3.4228477,10
9,64,12.23227733,30
9,64,3.517035625,10
9,65,12.36699067,30
9,65,3.503148944,10
9,66,12.23005067,30
9,66,3.452633625,10
9,67,11.766904,30
9,67,3.471350456,10
9,68,12.05191733,30
9,68,3.482017038,10
9,69,12.14822067,30
9,69,3.53072105,10
9,70,11.97120067,30
9,70,3.646242138,10
9,71,12.00432233,30
9,71,3.822341356,10
9,72,12.35585733,30
9,72,3.696757456,10
9,73,12.67816733,30
9,73,3.834416731,10
9,74,12.25398733,30
9,74,3.920755663,10
9,75,11.99513733,30
9,75,3.916328025,10
9,76,12.262059,30
9,76,3.595525563,10
9,77,12.555979,30
9,77,3.611022294,10
9,78,12.19887733,30
9,78,3.634368019,10
9,79,12.01128067,30
9,79,3.629739125,10
9,80,11.84316733,30
9,80,3.621085106,10
9,81,11.625789,30
9,81,3.600355713,10
9,82,12.32830233,30
9,82,3.607399681,10
9,83,12.307984,30
9,83,3.713662981,10
9,84,12.42766733,30
9,84,3.649462238,10
9,85,12.47860233,30
9,85,3.735599913,10
9,86,12.390649,30
9,86,3.666569019,10
9,87,12.17716733,30
9,87,3.618468775,10
9,88,11.81756067,30
9,88,3.662342638,10
9,89,12.47192233,30
9,89,3.466520306,10
9,90,12.722979,30
9,90,3.597135613,10
9,91,12.44130567,30
9,91,3.794165481,10
9,92,12.168539,30
9,92,3.8672215,10
9,93,12.41096733,30
9,93,3.698367506,10
9,94,12.65812733,30
9,94,3.6418145,10
10,0,10.53054733,30
10,0,8.149149475,10
10,1,10.29257233,30
10,1,8.106885663,10
10,2,10.28366567,30
10,2,8.340141656,10
10,3,10.76128567,30
10,3,8.489473794,10
10,4,10.58649233,30
10,4,8.395688381,10
10,5,10.54975233,30
10,5,8.308946938,10
10,6,10.40307067,30
10,6,8.183564294,10
10,7,10.712299,30
10,7,8.590101919,10
10,8,10.73707067,30
10,8,8.311563269,10
10,9,10.64410733,30
10,9,8.175111531,10
10,10,10.501044,30
10,10,8.043892456,10
10,11,10.88458733,30
10,11,7.928773881,10
10,12,10.753214,30
10,12,7.744825669,10
10,13,10.57508067,30
10,13,7.711417131,10
10,14,10.665539,30
10,14,7.750259588,10
10,15,11.07775067,30
10,15,7.673983469,10
10,16,10.84812567,30
10,16,7.576977956,10
10,17,10.65663233,30
10,17,7.549003338,10
10,18,10.49909567,30
10,18,7.632122169,10
10,19,10.68001233,30
10,19,7.727316375,10
10,20,10.58649233,30
10,20,7.632927194,10
10,21,10.62490233,30
10,21,7.502110631,10
10,22,10.48740567,30
10,22,7.600726194,10
10,23,10.57424567,30
10,23,7.664121913,10
10,24,10.78466567,30
10,24,7.711819644,10
10,25,11.22109233,30
10,25,7.733957831,10
10,26,10.87122733,30
10,26,7.805605056,10
10,27,10.691424,30
10,27,7.798158575,10
10,28,11.006219,30
10,28,7.749253306,10
10,29,10.85619733,30
10,29,7.625681969,10
10,30,10.65663233,30
10,30,7.539946806,10
10,31,10.60152233,30
10,31,7.305885788,10
10,32,10.770749,30
10,32,7.128579031,10
10,33,10.67611567,30
10,33,7.161182544,10
10,34,10.67444567,30
10,34,7.1517235,10
10,35,10.586214,30
10,35,7.178893094,10
10,36,10.96335567,30
10,36,7.104428281,10
10,37,10.77882067,30
10,37,7.000982569,10
10,38,10.607924,30
10,38,6.9778381,10
10,39,10.51301233,30
10,39,6.938190619,10
10,40,10.93635733,30
10,40,7.012051663,10
10,41,10.87150567,30
10,41,7.005611463,10
10,42,10.58649233,30
10,42,6.834342394,10
10,43,10.445934,30
10,43,6.825889631,10
10,44,10.884309,30
10,44,6.989510963,10
10,45,10.86705233,30
10,45,6.987699656,10
10,46,10.643829,30
10,46,7.186540831,10
10,47,10.52052733,30
10,47,7.433280994,10
10,48,10.68335233,30
10,48,7.335470456,10
10,49,10.69838233,30
10,49,7.355193569,10
10,50,10.51830067,30
10,50,7.373507888,10
10,51,10.44398567,30
10,51,7.4286521,10
10,52,10.98339567,30
10,52,7.460048075,10
10,53,10.86621733,30
10,53,7.3996712,10
10,54,10.709794,30
10,54,7.469507119,10
10,55,10.65357067,30
10,55,7.637354831,10
10,56,10.99174567,30
10,56,7.554638513,10
10,57,10.796634,30
10,57,7.603342525,10
10,58,10.62824233,30
10,58,7.881881175,10
10,59,10.51551733,30
10,59,7.782460588,10
10,60,10.70756733,30
10,60,7.688473919,10
10,61,10.86232067,30
10,61,7.487620181,10
10,62,10.714804,30
10,62,7.412149088,10
10,63,10.553649,30
10,63,7.410539038,10
10,64,10.84395067,30
10,64,7.183119475,10
10,65,10.65830233,30
10,65,7.221760675,10
10,66,10.55893733,30
10,66,7.305080763,10
10,67,10.46569567,30
10,67,7.475947319,10
10,68,10.70450567,30
10,68,7.321583775,10
10,69,10.648839,30
10,69,7.257383031,10
10,70,10.59261567,30
10,70,7.713228438,10
10,71,10.40474067,30
10,71,8.001226131,10
10,72,10.79719067,30
10,72,7.842032438,10
10,73,10.79357233,30
10,73,7.552424694,10
10,74,10.728999,30
10,74,7.340703119,10
10,75,10.58064733,30
10,75,7.355394825,10
10,76,11.18017733,30
10,76,7.523242538,10
10,77,10.945264,30
10,77,7.470312144,10
10,78,10.81277733,30
10,78,7.484601338,10
10,79,10.71953567,30
10,79,7.618235488,10
10,80,10.602079,30
10,80,7.680021156,10
10,81,10.53806233,30
10,81,7.628499556,10
10,82,11.06912233,30
10,82,7.339294325,10
10,83,10.752379,30
10,83,7.107044613,10
10,84,10.89321567,30
10,84,7.018491863,10
10,85,10.779099,30
10,85,6.862317013,10
10,86,10.63492233,30
10,86,7.106440844,10
10,87,10.47655067,30
10,87,7.336677994,10
10,88,10.43146067,30
10,88,7.162792594,10
10,89,11.06522567,30
10,89,7.218943088,10
10,90,10.92160567,30
10,90,6.946442125,10
10,91,10.70756733,30
10,91,6.868153444,10
10,92,10.58426567,30
10,92,6.833738625,10
10,93,10.82613733,30
10,93,7.016278044,10
10,94,10.81361233,30
10,94,6.9810582,10
10,95,10.617109,30
10,95,7.356401106,10
10,96,10.55003067,30
10,96,7.516802338,10
10,97,10.37189733,30
10,97,7.600524938,10
10,98,10.75460567,30
10,98,7.094969238,10
10,99,10.69281567,30
10,99,7.169232794,10
10,100,10.53806233,30
10,100,7.192779775,10
10,101,10.026764,30
10,101,6.93758685,10
10,102,10.289789,30
10,102,7.371495325,10
10,103,10.273089,30
10,103,7.658285481,10
10,104,10.237184,30
10,104,7.156956163,10
10,105,10.800809,30
10,105,7.346740806,10
10,106,10.73289567,30
10,106,7.928572625,10
10,107,10.61404733,30
10,107,7.8730259,10
10,108,10.522754,30
10,108,7.324401363,10
10,109,9.893999,30
10,109,7.157962444,10
10,110,8.541299,30
10,110,6.471879888,10
10,111,10.652179,30
10,111,NA,10
11,0,5.441779,30
11,0,5.265348669,10
11,1,5.557287333,30
11,1,5.238782844,10
11,2,5.607944,30
11,2,5.284468013,10
11,3,6.585450667,30
11,3,5.532415713,10
11,4,7.684310667,30
11,4,5.589975,10
11,5,8.071194,30
11,5,5.508063706,10
11,6,8.301932333,30
11,6,5.402404175,10
11,7,8.640385667,30
11,7,5.450101906,10
11,8,9.355980667,30
11,8,5.535434556,10
11,9,9.525764,30
11,9,5.490956925,10
11,10,9.496539,30
11,10,5.4547308,10
11,11,10.69198067,30
11,11,5.729848094,10
11,12,11.46324233,30
11,12,5.816187025,10
11,13,11.16459067,30
11,13,5.705093575,10
11,14,10.860094,30
11,14,5.551535056,10
11,15,11.44821233,30
11,15,5.8926644,10
11,16,11.662529,30
11,16,5.923456606,10
11,17,11.25143067,30
11,17,5.743332263,10
11,18,10.88124733,30
11,18,5.620163438,10
11,19,10.57842067,30
11,19,5.509875013,10
11,20,10.39360733,30
11,20,5.622981025,10
11,21,11.56706067,30
11,21,5.94257595,10
11,22,11.334374,30
11,22,5.852010638,10
11,23,10.886814,30
11,23,5.648741825,10
11,24,10.92800733,30
11,24,5.740715931,10
11,25,12.104244,30
11,25,6.122700294,10
11,26,11.70400067,30
11,26,5.954651325,10
11,27,11.14844733,30
11,27,5.83631265,10
11,28,11.67895067,30
11,28,6.095731956,10
11,29,11.918039,30
11,29,6.111027431,10
11,30,11.39672067,30
11,30,5.957468913,10
11,31,10.96725233,30
11,31,5.879582744,10
11,32,11.45767567,30
11,32,6.205819125,10
11,33,11.968139,30
11,33,6.409087938,10
11,34,11.502209,30
11,34,6.19374375,10
11,35,11.02264067,30
11,35,6.064134725,10
11,36,11.68980567,30
11,36,6.411905525,10
11,37,11.96340733,30
11,37,6.466043456,10
11,38,11.442924,30
11,38,6.303830919,10
11,39,10.99425067,30
11,39,6.146448531,10
11,40,11.87935067,30
11,40,6.515552494,10
11,41,12.299634,30
11,41,6.641740163,10
11,42,11.677559,30
11,42,6.476710038,10
11,43,11.09445067,30
11,43,6.351931163,10
11,44,11.838714,30
11,44,6.745387131,10
11,45,12.288779,30
11,45,6.759475069,10
11,46,11.81589067,30
11,46,6.582772081,10
11,47,11.280099,30
11,47,6.383327138,10
11,48,11.41731733,30
11,48,6.630872325,10
11,49,12.165199,30
11,49,6.77980195,10
11,50,11.56761733,30
11,50,6.594847456,10
11,51,11.05492733,30
11,51,6.406874119,10
11,52,11.793624,30
11,52,6.833939881,10
11,53,12.29768567,30
11,53,6.856681838,10
11,54,11.731834,30
11,54,6.67997885,10
11,55,11.30459233,30
11,55,6.542722088,10
11,56,11.67811567,30
11,56,6.914844894,10
11,57,12.571009,30
11,57,7.263420719,10
11,58,12.33331233,30
11,58,7.09537175,10
11,59,12.171044,30
11,59,6.937788106,10
11,60,12.222814,30
11,60,7.126566469,10
11,61,12.56544233,30
11,61,7.369684019,10
11,62,12.53900067,30
11,62,7.234439819,10
11,63,12.25760567,30
11,63,7.141660688,10
11,64,12.53621733,30
11,64,7.546990775,10
11,65,NA,30
11,65,7.603141269,10
11,66,NA,30
11,66,7.483997569,10
11,67,NA,30
11,67,7.255772981,10
11,68,NA,30
11,68,7.601531219,10
11,69,NA,30
11,69,7.729932706,10
11,70,NA,30
11,70,7.475142294,10
11,71,NA,30
11,71,7.207068969,10
11,72,NA,30
11,72,7.445356369,10
11,73,NA,30
11,73,7.606361369,10
11,74,NA,30
11,74,7.53652545,10
11,75,NA,30
11,75,7.424626975,10
11,76,NA,30
11,76,7.645405081,10
11,77,NA,30
11,77,7.695719144,10
11,78,NA,30
11,78,7.581405594,10
11,79,NA,30
11,79,7.3964511,10
11,80,NA,30
11,80,7.1581637,10
11,81,NA,30
11,81,7.031573519,10
11,82,NA,30
11,82,7.595896044,10
11,83,NA,30
11,83,7.62668825,10
11,84,NA,30
11,84,8.419235363,10
12,0,11.000374,30
12,0,3.34717535,10
12,1,10.49575567,30
12,1,3.295452494,10
12,2,10.19265067,30
12,2,3.323427113,10
12,3,11.40395733,30
12,3,3.340936406,10
12,4,11.837044,30
12,4,3.318596963,10
12,5,11.249204,30
12,5,3.325439675,10
12,6,10.748204,30
12,6,3.293238675,10
12,7,11.264234,30
12,7,3.262848981,10
12,8,11.53282567,30
12,8,3.282370838,10
12,9,10.934409,30
12,9,3.303704,10
12,10,10.50410567,30
12,10,3.344760275,10
12,11,11.49441567,30
12,11,3.336307513,10
12,12,11.97621067,30
12,12,3.327049725,10
12,13,11.094729,30
12,13,3.190396731,10
12,14,10.67667233,30
12,14,3.24091205,10
12,15,11.79724233,30
12,15,3.248358531,10
12,16,12.08865733,30
12,16,3.272106769,10
12,17,11.25059567,30
12,17,3.270295463,10
12,18,10.839219,30
12,18,3.205289694,10
12,19,10.61432567,30
12,19,3.205692206,10
12,20,10.63659233,30
12,20,3.295452494,10
12,21,11.638314,30
12,21,3.304106513,10
12,22,11.12952067,30
12,22,3.198446981,10
12,23,10.85981567,30
12,23,3.175302513,10
12,24,11.07190567,30
12,24,3.116334431,10
12,25,12.792284,30
12,25,3.141290206,10
12,26,11.67728067,30
12,26,3.179931406,10
12,27,10.79969567,30
12,27,3.181742713,10
12,28,11.81060233,30
12,28,3.140082669,10
12,29,12.11036733,30
12,29,3.149340456,10
12,30,11.274254,30
12,30,3.243327125,10
12,31,10.840889,30
12,31,3.297465056,10
12,32,11.58097733,30
12,32,3.432105488,10
12,33,12.22838067,30
12,33,3.258421344,10
12,34,11.59795567,30
12,34,3.220182656,10
12,35,11.051309,30
12,35,3.142296488,10
12,36,12.12484067,30
12,36,3.25379245,10
12,37,12.300469,30
12,37,3.204283413,10
12,38,11.59879067,30
12,38,3.149742969,10
12,39,11.169879,30
12,39,3.110498,10
12,40,12.16464233,30
12,40,3.116736944,10
12,41,12.37283567,30
12,41,3.138875131,10
12,42,11.38892733,30
12,42,3.202874619,10
12,43,10.95667567,30
12,43,3.22481155,10
12,44,12.19581567,30
12,44,3.144510306,10
12,45,12.54874233,30
12,45,3.229440444,10
12,46,11.62272733,30
12,46,3.156183169,10
12,47,10.90212233,30
12,47,3.2296417,10
12,48,11.36137233,30
12,48,3.272308025,10
12,49,11.81561233,30
12,49,3.256610038,10
12,50,11.14844733,30
12,50,3.246748481,10
12,51,10.70589733,30
12,51,3.241918331,10
12,52,11.958954,30
12,52,3.149340456,10
12,53,12.42683233,30
12,53,3.085542225,10
12,54,11.41815233,30
12,54,3.178522613,10
12,55,11.093059,30
12,55,3.076485694,10
12,56,11.92945067,30
12,56,3.101843981,10
12,57,12.32078733,30
12,57,3.138271363,10
12,58,11.30320067,30
12,58,2.934801294,10
12,59,10.84701233,30
12,59,3.02194525,10
12,60,11.25143067,30
12,60,3.091781169,10
12,61,12.491684,30
12,61,3.093994988,10
12,62,11.430399,30
12,62,3.151956788,10
12,63,10.87150567,30
12,63,3.161818344,10
12,64,12.08476067,30
12,64,3.347577863,10
12,65,12.27597567,30
12,65,3.348181631,10
12,66,11.30876733,30
12,66,3.254798731,10
12,67,10.73039067,30
12,67,3.213339944,10
12,68,11.70789733,30
12,68,3.421640163,10
12,69,11.95700567,30
12,69,3.430495438,10
12,70,11.29986067,30
12,70,2.989140481,10
12,71,10.86816567,30
12,71,2.827330456,10
12,72,11.38308233,30
12,72,2.972637469,10
12,73,11.80058233,30
12,73,3.109894231,10
12,74,11.22693733,30
12,74,3.2103211,10
12,75,10.73094733,30
12,75,3.243125869,10
12,76,12.27152233,30
12,76,3.029190475,10
12,77,12.49780733,30
12,77,3.013895,10
12,78,11.442089,30
12,78,3.098422625,10
12,79,10.87317567,30
12,79,2.980687719,10
12,80,10.465974,30
12,80,2.864562863,10
12,81,10.297304,30
12,81,2.824915381,10
12,82,12.27681067,30
12,82,3.128409806,10
12,83,11.69815567,30
12,83,3.27633315,10
12,84,12.29768567,30
12,84,3.368709769,10
12,85,12.56627733,30
12,85,3.400910769,10
12,86,11.97537567,30
12,86,3.243327125,10
