Year,Site,Plot,Sp,Ht
2011,SIM,2,acator,0.55
2011,SIM,2,acator,5.6
2011,SIM,2,balaeg,0.17
2011,SIM,2,balaeg,4.1
2011,SIM,2,comtro,0.21
2011,SIM,2,comtro,0.25
2011,SIM,2,comtro,0.26
2011,SIM,2,comtro,0.26
2011,SIM,2,comtro,0.3
2011,SIM,2,comtro,0.35
2011,SIM,2,comtro,0.35
2011,SIM,2,comtro,0.35
2011,SIM,2,comtro,0.35
2011,SIM,2,comtro,0.37
2011,SIM,2,comtro,0.39
2011,SIM,2,comtro,0.44
2011,SIM,2,comtro,0.51
2011,SIM,2,comtro,0.52
2011,SIM,2,comtro,0.56
2011,SIM,2,comtro,0.7
2011,SIM,2,comtro,0.72
2011,SIM,2,comtro,0.75
2011,SIM,2,comtro,0.78
2011,SIM,2,comtro,0.84
2011,SIM,2,comtro,0.86
2011,SIM,2,comtro,1
2011,SIM,2,comtro,1.02
2011,SIM,2,comtro,1.05
2011,SIM,2,comtro,1.05
2011,SIM,2,comtro,1.13
2011,SIM,2,comtro,1.24
2011,SIM,2,comtro,1.4
2011,SIM,2,comtro,1.4
2011,SIM,2,comtro,1.47
2011,SIM,2,comtro,1.55
2011,SIM,2,comtro,1.8
2011,SIM,2,ormtri,0.15
2011,SIM,2,ormtri,0.18
2011,SIM,2,ormtri,0.26
2011,SIM,2,ormtri,0.27
2011,SIM,2,ormtri,0.27
2011,SIM,2,ormtri,0.28
2011,SIM,2,ormtri,0.33
2011,SIM,2,ormtri,0.37
2011,SIM,2,ormtri,0.5
2011,SIM,2,ormtri,0.57
2011,SIM,2,ormtri,0.57
2011,SIM,2,ormtri,0.66
2011,SIM,2,ormtri,0.69
2011,SIM,2,ormtri,0.82
2011,SIM,2,ormtri,0.86
2011,SIM,2,ormtri,1
2011,SIM,2,ormtri,1.05
2011,SIM,2,ormtri,1.1
2011,SIM,2,ormtri,1.24
2011,SIM,2,ormtri,1.25
2011,SIM,2,unkspp,0.92
2011,SIM,3,acadre,0.37
2011,SIM,3,acahoc,0.39
2011,SIM,3,acarob,0.3
2011,SIM,3,acarob,0.35
2011,SIM,3,acarob,4
2011,SIM,3,acarob,7
2011,SIM,3,acarob,8
2011,SIM,3,acarob,8.7
2011,SIM,3,acarob,8.9
2011,SIM,3,acarob,9.2
2011,SIM,3,acarob,9.5
2011,SIM,3,acator,4.7
2011,SIM,3,acator,6.9
2011,SIM,3,bosang,0.25
2011,SIM,3,captom,1
2011,SIM,3,comtro,0.08
2011,SIM,3,comtro,0.11
2011,SIM,3,comtro,0.12
2011,SIM,3,comtro,0.32
2011,SIM,3,comtro,0.37
2011,SIM,3,comtro,0.49
2011,SIM,3,comtro,0.54
2011,SIM,3,comtro,0.55
2011,SIM,3,comtro,0.76
2011,SIM,3,comtro,0.8
2011,SIM,3,comtro,0.87
2011,SIM,3,comtro,1.1
2011,SIM,3,comtro,1.2
2011,SIM,3,comtro,1.24
2011,SIM,3,comtro,1.52
2011,SIM,3,comtro,2.1
2011,SIM,3,comtro,2.3
2011,SIM,3,comtro,4.3
2011,SIM,3,comtro,5.4
2011,SIM,3,comtro,5.7
2011,SIM,3,comtro,5.9
2011,SIM,3,comtro,6.3
2011,SIM,3,comtro,6.8
2011,SIM,3,diccin,0.05
2011,SIM,3,diccin,0.06
2011,SIM,3,diccin,0.06
2011,SIM,3,diccin,0.08
2011,SIM,3,diccin,0.08
2011,SIM,3,diccin,0.08
2011,SIM,3,diccin,0.08
2011,SIM,3,diccin,0.08
2011,SIM,3,diccin,0.09
2011,SIM,3,diccin,0.09
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.1
2011,SIM,3,diccin,0.11
2011,SIM,3,diccin,0.11
2011,SIM,3,diccin,0.12
2011,SIM,3,diccin,0.12
2011,SIM,3,diccin,0.12
2011,SIM,3,diccin,0.12
2011,SIM,3,diccin,0.13
2011,SIM,3,diccin,0.13
2011,SIM,3,diccin,0.13
2011,SIM,3,diccin,0.15
2011,SIM,3,diccin,0.16
2011,SIM,3,diccin,0.16
2011,SIM,3,diccin,0.17
2011,SIM,3,diccin,0.18
2011,SIM,3,diccin,0.19
2011,SIM,3,diccin,0.19
2011,SIM,3,diccin,0.2
2011,SIM,3,diccin,0.2
2011,SIM,3,diccin,0.23
2011,SIM,3,diccin,0.24
2011,SIM,3,diccin,0.3
2011,SIM,3,diccin,0.3
2011,SIM,3,diccin,0.3
2011,SIM,3,diccin,0.35
2011,SIM,3,diccin,0.37
2011,SIM,3,diccin,0.66
2011,SIM,3,diccin,0.8
2011,SIM,3,diccin,0.8
2011,SIM,3,diccin,1.64
2011,SIM,3,diccin,1.95
2011,SIM,3,diccin,2.84
2011,SIM,3,diccin,4
2011,SIM,3,diccin,4.3
2011,SIM,3,grebic,0.44
2011,SIM,3,grebic,0.8
2011,SIM,3,grebic,0.9
2011,SIM,3,ormtri,0.18
2011,SIM,3,ormtri,0.2
2011,SIM,3,ormtri,0.25
2011,SIM,3,ormtri,0.27
2011,SIM,3,ormtri,0.27
2011,SIM,3,ormtri,0.47
2011,SIM,3,ormtri,0.93
2011,SIM,3,ormtri,1.07
2011,SIM,3,ormtri,1.13
2011,SIM,3,ormtri,1.4
2011,SIM,4,acarob,2.2
2011,SIM,4,acator,0.04
2011,SIM,4,acator,0.15
2011,SIM,4,acator,0.16
2011,SIM,4,acator,0.19
2011,SIM,4,acator,0.2
2011,SIM,4,acator,0.2
2011,SIM,4,acator,0.21
2011,SIM,4,acator,0.21
2011,SIM,4,acator,0.21
2011,SIM,4,acator,0.22
2011,SIM,4,acator,0.23
2011,SIM,4,acator,0.23
2011,SIM,4,acator,0.24
2011,SIM,4,acator,0.25
2011,SIM,4,acator,0.25
2011,SIM,4,acator,0.25
2011,SIM,4,acator,0.25
2011,SIM,4,acator,0.28
2011,SIM,4,acator,0.29
2011,SIM,4,acator,0.3
2011,SIM,4,acator,0.3
2011,SIM,4,acator,0.32
2011,SIM,4,acator,0.33
2011,SIM,4,acator,0.34
2011,SIM,4,acator,0.37
2011,SIM,4,acator,0.38
2011,SIM,4,acator,0.39
2011,SIM,4,acator,0.39
2011,SIM,4,acator,0.4
2011,SIM,4,acator,0.42
2011,SIM,4,acator,0.44
2011,SIM,4,acator,0.49
2011,SIM,4,acator,0.5
2011,SIM,4,acator,0.55
2011,SIM,4,acator,0.56
2011,SIM,4,acator,0.56
2011,SIM,4,acator,0.58
2011,SIM,4,acator,0.58
2011,SIM,4,acator,0.6
2011,SIM,4,acator,0.63
2011,SIM,4,acator,0.64
2011,SIM,4,acator,0.69
2011,SIM,4,acator,0.7
2011,SIM,4,acator,0.72
2011,SIM,4,acator,0.75
2011,SIM,4,acator,0.84
2011,SIM,4,acator,0.95
2011,SIM,4,acator,1.11
2011,SIM,4,acator,1.14
2011,SIM,4,acator,1.35
2011,SIM,4,acator,1.4
2011,SIM,4,acator,1.4
2011,SIM,4,acator,1.44
2011,SIM,4,acator,1.45
2011,SIM,4,acator,1.54
2011,SIM,4,acator,1.66
2011,SIM,4,acator,1.7
2011,SIM,4,acator,2.3
2011,SIM,4,acator,2.9
2011,SIM,4,acator,3.4
2011,SIM,4,acator,3.45
2011,SIM,4,acator,4
2011,SIM,4,acator,4.4
2011,SIM,4,acator,4.6
2011,SIM,4,acator,5
2011,SIM,4,acator,5.4
2011,SIM,4,acator,11.2
2011,SIM,4,captom,1.38
2011,SIM,4,comtro,0.15
2011,SIM,4,comtro,0.17
2011,SIM,4,comtro,0.34
2011,SIM,4,comtro,0.4
2011,SIM,4,comtro,0.83
2011,SIM,4,grebic,0.3
2011,SIM,4,rhunat,0.24
2011,SIM,4,unkspp,0.17
2011,SOT,1,acator,0.3
2011,SOT,1,acator,0.7
2011,SOT,1,acator,0.8
2011,SOT,1,acator,1.2
2011,SOT,1,acator,2.27
2011,SOT,1,acator,2.8
2011,SOT,1,acator,3.2
2011,SOT,1,acator,3.6
2011,SOT,1,acator,3.8
2011,SOT,1,acator,4.1
2011,SOT,1,acator,4.4
2011,SOT,1,acator,4.6
2011,SOT,1,acator,4.7
2011,SOT,1,acator,4.9
2011,SOT,1,acator,5.2
2011,SOT,1,acator,5.3
2011,SOT,1,acator,5.4
2011,SOT,1,acator,5.5
2011,SOT,1,acator,5.5
2011,SOT,1,acator,5.5
2011,SOT,1,acator,6.7
2011,SOT,1,acator,7.1
2011,SOT,1,acator,7.7
2011,SOT,1,bosang,0.35
2011,SOT,1,bosang,0.4
2011,SOT,1,comafr,0.2
2011,SOT,1,comafr,0.2
2011,SOT,1,comafr,0.2
2011,SOT,1,comafr,0.2
2011,SOT,1,comafr,0.2
2011,SOT,1,comafr,0.2
2011,SOT,1,comafr,0.22
2011,SOT,1,comafr,0.22
2011,SOT,1,comafr,0.3
2011,SOT,1,comafr,0.3
2011,SOT,1,comafr,0.3
2011,SOT,1,comafr,0.3
2011,SOT,1,comafr,0.3
2011,SOT,1,comafr,0.35
2011,SOT,1,comafr,0.39
2011,SOT,1,comafr,0.4
2011,SOT,1,comafr,0.4
2011,SOT,1,comafr,0.4
2011,SOT,1,comafr,0.4
2011,SOT,1,comafr,0.4
2011,SOT,1,comafr,0.45
2011,SOT,1,comafr,0.5
2011,SOT,1,comafr,0.5
2011,SOT,1,comafr,0.5
2011,SOT,1,comafr,0.5
2011,SOT,1,comafr,0.5
2011,SOT,1,comafr,0.5
2011,SOT,1,comafr,0.5
2011,SOT,1,comafr,0.55
2011,SOT,1,comafr,0.6
2011,SOT,1,comafr,0.6
2011,SOT,1,comafr,0.6
2011,SOT,1,comafr,0.65
2011,SOT,1,comafr,0.7
2011,SOT,1,comafr,0.78
2011,SOT,1,comafr,0.9
2011,SOT,1,comafr,0.9
2011,SOT,1,comafr,1
2011,SOT,1,comafr,1
2011,SOT,1,comafr,1.4
2011,SOT,2,acator,0.4
2011,SOT,2,acator,0.45
2011,SOT,2,acator,0.5
2011,SOT,2,acator,0.5
2011,SOT,2,acator,0.6
2011,SOT,2,acator,0.8
2011,SOT,2,acator,0.9
2011,SOT,2,acator,1
2011,SOT,2,acator,2.6
2011,SOT,2,acator,3.7
2011,SOT,2,acator,3.8
2011,SOT,2,acator,3.8
2011,SOT,2,acator,3.9
2011,SOT,2,acator,3.9
2011,SOT,2,acator,4.4
2011,SOT,2,acator,4.6
2011,SOT,2,acator,4.6
2011,SOT,2,acator,4.7
2011,SOT,2,acator,4.8
2011,SOT,2,acator,5
2011,SOT,2,acator,5.1
2011,SOT,2,acator,5.3
2011,SOT,2,acator,5.8
2011,SOT,2,acator,6.1
2011,SOT,2,comafr,0.4
2011,SOT,2,comafr,0.55
2011,SOT,2,comafr,0.65
2011,SOT,2,comafr,1.1
2011,SOT,3,acator,0.2
2011,SOT,3,acator,0.3
2011,SOT,3,acator,0.6
2011,SOT,3,acator,1.1
2011,SOT,3,acator,1.3
2011,SOT,3,acator,1.3
2011,SOT,3,acator,1.5
2011,SOT,3,acator,1.5
2011,SOT,3,acator,1.55
2011,SOT,3,acator,1.6
2011,SOT,3,acator,1.7
2011,SOT,3,acator,2
2011,SOT,3,acator,2.2
2011,SOT,3,acator,2.4
2011,SOT,3,acator,2.5
2011,SOT,3,acator,3
2011,SOT,3,acator,3.8
2011,SOT,3,acator,4.8
2011,SOT,3,acator,5.1
2011,SOT,3,acator,6.6
2011,SOT,3,acator,7.5
2011,SOT,3,comafr,0.4
2011,SOT,4,acator,0.3
2011,SOT,4,acator,0.5
2011,SOT,4,acator,0.8
2011,SOT,4,acator,0.8
2011,SOT,4,acator,1.1
2011,SOT,4,acator,1.3
2011,SOT,4,acator,1.4
2011,SOT,4,acator,1.8
2011,SOT,4,acator,3.9
2011,SOT,4,acator,4.25
2011,SOT,4,acator,4.4
2011,SOT,4,acator,5.5
2011,SOT,4,acator,5.8
2011,SOT,4,acator,6
2011,SOT,4,acator,6.6
2011,SOT,4,comafr,0.2
2011,SOT,4,comafr,0.3
2011,SOT,4,comafr,0.3
2011,SOT,4,comafr,0.4
2011,SOT,4,comafr,0.45
2011,SOT,4,comafr,0.5
2011,SOT,4,comafr,0.67
2011,SOT,4,comafr,0.7
2011,SOT,4,comafr,0.7
2011,SOT,4,comafr,0.7
2011,SOT,4,comafr,0.7
2011,SOT,4,comafr,0.7
2011,SOT,4,comafr,0.9
2011,SOT,4,comafr,1.2
2011,SOT,4,comafr,1.7
2011,SOT,4,comtro,0.2
2011,SOT,4,comtro,0.6
2011,SOT,4,unkspp,0.3
2011,SOT,4,unkspp,0.6
2011,TAW,1,acager,1.1
2011,TAW,1,acager,1.9
2011,TAW,1,acator,0.15
2011,TAW,1,acator,0.2
2011,TAW,1,acator,0.26
2011,TAW,1,acator,0.3
2011,TAW,1,acator,0.3
2011,TAW,1,acator,0.3
2011,TAW,1,acator,0.3
2011,TAW,1,acator,0.35
2011,TAW,1,acator,0.4
2011,TAW,1,acator,0.5
2011,TAW,1,acator,0.5
2011,TAW,1,acator,0.5
2011,TAW,1,acator,0.5
2011,TAW,1,acator,2.7
2011,TAW,1,acator,2.8
2011,TAW,1,acator,3.75
2011,TAW,1,acator,4
2011,TAW,1,acator,5.1
2011,TAW,1,acator,5.5
2011,TAW,1,comtro,0.18
2011,TAW,1,comtro,0.66
2011,TAW,2,acarob,0.58
2011,TAW,2,acarob,2.25
2011,TAW,2,acarob,2.7
2011,TAW,2,acarob,2.9
2011,TAW,2,acarob,3.3
2011,TAW,2,acarob,3.5
2011,TAW,2,acarob,3.6
2011,TAW,2,acarob,3.8
2011,TAW,2,acarob,3.8
2011,TAW,2,acarob,4.3
2011,TAW,2,acarob,4.5
2011,TAW,2,acarob,4.5
2011,TAW,2,acarob,4.5
2011,TAW,2,acarob,4.6
2011,TAW,2,acarob,4.6
2011,TAW,2,acarob,4.7
2011,TAW,2,acarob,4.7
2011,TAW,2,acarob,4.7
2011,TAW,2,acarob,4.7
2011,TAW,2,acarob,4.8
2011,TAW,2,acarob,4.9
2011,TAW,2,acarob,4.9
2011,TAW,2,acarob,4.9
2011,TAW,2,acarob,5
2011,TAW,2,acarob,5.05
2011,TAW,2,acarob,5.3
2011,TAW,2,acarob,6.3
2011,TAW,2,acarob,6.5
2011,TAW,2,acasen,0.44
2011,TAW,2,acator,0.24
2011,TAW,2,acator,0.4
2011,TAW,2,acator,0.4
2011,TAW,2,acator,0.62
2011,TAW,2,acator,0.75
2011,TAW,2,balaeg,0.65
2011,TAW,2,bosang,0.84
2011,TAW,2,comtro,0.3
2011,TAW,2,comtro,0.4
2011,TAW,2,comtro,0.5
2011,TAW,2,comtro,0.7
2011,TAW,2,comtro,0.7
2011,TAW,2,comtro,0.7
2011,TAW,2,comtro,0.7
2011,TAW,2,comtro,0.85
2011,TAW,2,comtro,0.86
2011,TAW,2,comtro,0.9
2011,TAW,2,comtro,1
2011,TAW,2,comtro,1
2011,TAW,2,comtro,1.05
2011,TAW,2,comtro,1.15
2011,TAW,2,comtro,1.55
2011,TAW,2,comtro,2.6
2011,TAW,2,comtro,3.4
2011,TAW,2,corova,0.8
2011,TAW,2,grebic,1.4
2011,TAW,3,acasen,0.96
2011,TAW,3,acator,0.8
2011,TAW,3,acator,0.9
2011,TAW,3,acator,3
2011,TAW,3,acator,3.25
2011,TAW,3,acator,3.3
2011,TAW,3,acator,3.35
2011,TAW,3,acator,3.4
2011,TAW,3,acator,3.5
2011,TAW,3,acator,4.2
2011,TAW,3,acator,4.35
2011,TAW,3,acator,4.4
2011,TAW,3,acator,5.5
2011,TAW,3,albhar,0.6
2011,TAW,3,albhar,0.7
2011,TAW,3,balaeg,0.43
2011,TAW,3,balaeg,2.8
2011,TAW,3,balaeg,3
2011,TAW,3,bosang,0.5
2011,TAW,3,bosang,0.75
2011,TAW,3,comtro,0.15
2011,TAW,3,comtro,0.4
2011,TAW,3,comtro,0.45
2011,TAW,3,comtro,0.48
2011,TAW,3,comtro,0.5
2011,TAW,3,comtro,0.53
2011,TAW,3,comtro,0.53
2011,TAW,3,comtro,0.55
2011,TAW,3,comtro,0.55
2011,TAW,3,comtro,0.55
2011,TAW,3,comtro,0.57
2011,TAW,3,comtro,0.69
2011,TAW,3,comtro,0.7
2011,TAW,3,comtro,0.7
2011,TAW,3,comtro,0.7
2011,TAW,3,comtro,0.72
2011,TAW,3,comtro,0.88
2011,TAW,3,comtro,1.15
2011,TAW,3,comtro,1.2
2011,TAW,3,comtro,1.2
2011,TAW,3,comtro,1.4
2011,TAW,3,comtro,1.5
2011,TAW,3,comtro,2
2011,TAW,3,comtro,3
2011,TAW,3,comtro,3.3
2011,TAW,3,comtro,4.5
2011,TAW,4,acarob,0.15
2011,TAW,4,acarob,2.8
2011,TAW,4,acarob,2.8
2011,TAW,4,acarob,5.1
2011,TAW,4,acarob,6.2
2011,TAW,4,acarob,6.3
2011,TAW,4,acarob,6.6
2011,TAW,4,acarob,6.8
2011,TAW,4,acator,0.2
2011,TAW,4,acator,0.2
2011,TAW,4,acator,0.22
2011,TAW,4,acator,0.26
2011,TAW,4,acator,3.35
2011,TAW,4,acator,3.5
2011,TAW,4,acator,4.4
2011,TAW,4,acator,4.9
2011,TAW,4,albhar,0.07
2011,TAW,4,albhar,0.16
2011,TAW,4,comtro,0.13
2011,TAW,4,comtro,0.16
2011,TAW,4,comtro,0.28
2011,TAW,4,comtro,0.32
2011,TAW,4,comtro,0.33
2011,TAW,4,comtro,0.35
2011,TAW,4,comtro,0.36
2011,TAW,4,comtro,0.47
2011,TAW,4,comtro,0.69
2011,TAW,4,comtro,0.7
2011,TAW,4,comtro,0.86
2011,TAW,4,grebic,0.24
2011,TAW,4,ormtri,0.09
2011,TAW,4,ormtri,0.1
2011,TAW,4,ormtri,0.1
2011,TAW,4,ormtri,0.1
2011,TAW,4,ormtri,0.11
2011,TAW,4,ormtri,0.11
2011,TAW,4,ormtri,0.11
2011,TAW,4,ormtri,0.11
2011,TAW,4,ormtri,0.12
2011,TAW,4,ormtri,0.12
2011,TAW,4,ormtri,0.12
2011,TAW,4,ormtri,0.12
2011,TAW,4,ormtri,0.12
2011,TAW,4,ormtri,0.12
2011,TAW,4,ormtri,0.13
2011,TAW,4,ormtri,0.13
2011,TAW,4,ormtri,0.13
2011,TAW,4,ormtri,0.14
2011,TAW,4,ormtri,0.14
2011,TAW,4,ormtri,0.14
2011,TAW,4,ormtri,0.15
2011,TAW,4,ormtri,0.16
2011,TAW,4,ormtri,0.17
2011,TAW,4,ormtri,0.18
2011,TAW,4,ormtri,0.18
2011,TAW,4,ormtri,0.18
2011,TAW,4,ormtri,0.2
2011,TAW,4,ormtri,0.2
2011,TAW,4,ormtri,0.21
2011,TAW,4,ormtri,0.25
2011,TAW,4,ormtri,0.34
2011,TOG,1,acarob,0.18
2011,TOG,1,acarob,0.18
2011,TOG,1,acarob,0.2
2011,TOG,1,acarob,0.2
2011,TOG,1,acarob,0.22
2011,TOG,1,acarob,0.25
2011,TOG,1,acarob,0.35
2011,TOG,1,acarob,0.35
2011,TOG,1,acarob,0.4
2011,TOG,1,acarob,0.5
2011,TOG,1,acarob,0.5
2011,TOG,1,acarob,0.55
2011,TOG,1,acarob,0.58
2011,TOG,1,acarob,0.58
2011,TOG,1,acarob,0.58
2011,TOG,1,acarob,0.58
2011,TOG,1,acarob,0.72
2011,TOG,1,acarob,0.76
2011,TOG,1,acarob,0.8
2011,TOG,1,acarob,0.88
2011,TOG,1,acarob,0.92
2011,TOG,1,acarob,0.94
2011,TOG,1,acarob,0.95
2011,TOG,1,acarob,0.96
2011,TOG,1,acarob,0.98
2011,TOG,1,acarob,1.28
2011,TOG,1,acarob,2
2011,TOG,1,acarob,2.7
2011,TOG,1,acarob,2.78
2011,TOG,1,acarob,2.85
2011,TOG,1,acarob,3.4
2011,TOG,1,acarob,3.7
2011,TOG,1,acarob,3.8
2011,TOG,1,acarob,3.9
2011,TOG,1,acarob,4.1
2011,TOG,1,acarob,4.1
2011,TOG,1,acarob,4.4
2011,TOG,1,acarob,4.5
2011,TOG,1,acarob,4.6
2011,TOG,1,acarob,4.6
2011,TOG,1,acarob,4.7
2011,TOG,1,acarob,4.8
2011,TOG,1,acarob,4.8
2011,TOG,1,acarob,4.9
2011,TOG,1,acarob,4.9
2011,TOG,1,acarob,5.1
2011,TOG,1,acarob,5.4
2011,TOG,1,acarob,5.6
2011,TOG,1,acarob,5.8
2011,TOG,1,acarob,6.5
2011,TOG,1,acasen,0.32
2011,TOG,1,acasen,0.42
2011,TOG,1,albhar,0.17
2011,TOG,1,albhar,0.4
2011,TOG,1,albhar,0.4
2011,TOG,1,comtro,0.18
2011,TOG,1,comtro,0.22
2011,TOG,1,comtro,0.28
2011,TOG,1,comtro,0.34
2011,TOG,1,comtro,0.37
2011,TOG,1,comtro,0.39
2011,TOG,1,comtro,0.44
2011,TOG,1,comtro,0.48
2011,TOG,1,comtro,0.48
2011,TOG,1,comtro,0.48
2011,TOG,1,comtro,0.58
2011,TOG,1,comtro,0.6
2011,TOG,1,comtro,0.7
2011,TOG,1,comtro,0.82
2011,TOG,1,comtro,1.28
2011,TOG,1,comtro,1.4
2011,TOG,1,comtro,1.52
2011,TOG,1,comtro,1.7
2011,TOG,1,comtro,1.75
2011,TOG,1,comtro,1.85
2011,TOG,1,comtro,2.75
2011,TOG,1,corova,0.74
2011,TOG,1,diccin,0.15
2011,TOG,1,diccin,0.58
2011,TOG,1,grebic,0.47
2011,TOG,1,grebic,0.64
2011,TOG,1,ormtri,0.18
2011,TOG,1,ormtri,0.22
2011,TOG,1,ormtri,0.25
2011,TOG,1,ormtri,0.36
2011,TOG,1,ormtri,0.48
2011,TOG,1,ormtri,0.62
2011,TOG,1,ormtri,0.72
2011,TOG,2,acamel,0.33
2011,TOG,2,acarob,0.24
2011,TOG,2,acarob,3.2
2011,TOG,2,acarob,3.2
2011,TOG,2,acarob,3.26
2011,TOG,2,acarob,3.8
2011,TOG,2,acarob,4.3
2011,TOG,2,acarob,4.4
2011,TOG,2,acarob,4.4
2011,TOG,2,acarob,4.6
2011,TOG,2,acarob,4.8
2011,TOG,2,acarob,5.1
2011,TOG,2,acarob,5.4
2011,TOG,2,acasen,0.29
2011,TOG,2,acasen,0.37
2011,TOG,2,acasen,0.68
2011,TOG,2,acasie,0.22
2011,TOG,2,acasie,1.39
2011,TOG,2,albhar,0.2
2011,TOG,2,albhar,0.3
2011,TOG,2,albhar,0.3
2011,TOG,2,albhar,0.38
2011,TOG,2,albhar,0.48
2011,TOG,2,albhar,0.48
2011,TOG,2,albhar,0.5
2011,TOG,2,comtro,0.2
2011,TOG,2,comtro,0.28
2011,TOG,2,comtro,0.33
2011,TOG,2,comtro,0.34
2011,TOG,2,comtro,0.38
2011,TOG,2,comtro,0.38
2011,TOG,2,comtro,0.44
2011,TOG,2,comtro,0.58
2011,TOG,2,comtro,0.74
2011,TOG,2,comtro,0.78
2011,TOG,2,comtro,0.8
2011,TOG,2,comtro,0.83
2011,TOG,2,comtro,0.86
2011,TOG,2,comtro,0.98
2011,TOG,2,comtro,1.12
2011,TOG,2,comtro,1.14
2011,TOG,2,comtro,1.16
2011,TOG,2,comtro,1.18
2011,TOG,2,comtro,1.4
2011,TOG,2,comtro,1.48
2011,TOG,2,grebic,0.3
2011,TOG,2,ormtri,0.34
2011,TOG,2,ormtri,0.38
2011,TOG,3,acadre,1.06
2011,TOG,3,acarob,0.27
2011,TOG,3,acarob,3.22
2011,TOG,3,acarob,3.25
2011,TOG,3,acarob,3.4
2011,TOG,3,acarob,3.6
2011,TOG,3,acarob,5.65
2011,TOG,3,acarob,6.5
2011,TOG,3,acarob,7
2011,TOG,3,acasen,0.22
2011,TOG,3,acasen,0.28
2011,TOG,3,acasen,0.82
2011,TOG,3,acator,0.48
2011,TOG,3,acator,0.54
2011,TOG,3,albhar,0.44
2011,TOG,3,albhar,0.53
2011,TOG,3,balaeg,0.3
2011,TOG,3,bosang,0.23
2011,TOG,3,bosang,0.33
2011,TOG,3,comtro,0.17
2011,TOG,3,comtro,0.26
2011,TOG,3,comtro,0.26
2011,TOG,3,comtro,0.36
2011,TOG,3,comtro,0.4
2011,TOG,3,comtro,0.4
2011,TOG,3,comtro,0.42
2011,TOG,3,comtro,0.46
2011,TOG,3,comtro,0.47
2011,TOG,3,comtro,0.55
2011,TOG,3,comtro,0.65
2011,TOG,3,comtro,0.82
2011,TOG,3,comtro,1.2
2011,TOG,3,comtro,1.55
2011,TOG,3,comtro,2.35
2011,TOG,3,comtro,2.55
2011,TOG,3,comtro,2.7
2011,TOG,3,corova,0.58
2011,TOG,3,grebic,0.42
2011,TOG,3,grebic,0.46
2011,TOG,3,grebic,0.48
2011,TOG,3,grebic,0.49
2011,TOG,3,maeedu,0.23
2011,TOG,3,ormtri,0.16
2011,TOG,3,ormtri,0.24
2011,TOG,3,ormtri,0.31
2011,TOG,3,ormtri,0.34
2011,TOG,3,ormtri,0.35
2011,TOG,3,ormtri,0.36
2011,TOG,3,ormtri,0.48
2011,TOG,3,ormtri,0.89
2011,TOG,3,ormtri,2.1
2011,TOG,3,ormtri,2.17
2011,TOG,3,ormtri,2.41
2011,TOG,3,ormtri,2.5
2011,TOG,3,ormtri,2.91
2011,TOG,3,ormtri,3.15
2011,TOG,3,unkspp,0.12
2011,TOG,3,unkspp,0.21
2011,TOG,4,acager,0.28
2011,TOG,4,acager,0.32
2011,TOG,4,acarob,0.29
2011,TOG,4,acarob,0.42
2011,TOG,4,acarob,0.54
2011,TOG,4,acarob,1.52
2011,TOG,4,acarob,3.31
2011,TOG,4,acarob,3.4
2011,TOG,4,acarob,3.5
2011,TOG,4,acarob,3.9
2011,TOG,4,acarob,4.1
2011,TOG,4,acarob,4.3
2011,TOG,4,acarob,4.5
2011,TOG,4,acarob,5
2011,TOG,4,acarob,5
2011,TOG,4,acarob,5.1
2011,TOG,4,acarob,5.2
2011,TOG,4,acarob,5.4
2011,TOG,4,acarob,5.4
2011,TOG,4,acarob,5.4
2011,TOG,4,acarob,5.6
2011,TOG,4,acarob,5.6
2011,TOG,4,acarob,6.2
2011,TOG,4,acarob,6.55
2011,TOG,4,acasen,0.25
2011,TOG,4,acasen,0.33
2011,TOG,4,acasen,0.34
2011,TOG,4,acasen,0.35
2011,TOG,4,acasen,0.38
2011,TOG,4,acator,0.21
2011,TOG,4,acator,0.22
2011,TOG,4,acator,0.23
2011,TOG,4,acator,0.26
2011,TOG,4,acator,0.27
2011,TOG,4,acator,0.34
2011,TOG,4,acator,0.44
2011,TOG,4,acator,0.48
2011,TOG,4,acator,0.54
2011,TOG,4,acator,0.55
2011,TOG,4,acator,2.8
2011,TOG,4,albhar,0.16
2011,TOG,4,albhar,0.27
2011,TOG,4,comtro,0.38
2011,TOG,4,comtro,0.48
2011,TOG,4,comtro,0.53
2011,TOG,4,comtro,0.56
2011,TOG,4,comtro,0.58
2011,TOG,4,comtro,0.62
2011,TOG,4,comtro,0.65
2011,TOG,4,comtro,0.74
2011,TOG,4,comtro,0.92
2011,TOG,4,comtro,1.05
2011,TOG,4,comtro,1.08
2011,TOG,4,comtro,1.12
2011,TOG,4,comtro,1.18
2011,TOG,4,comtro,1.22
2011,TOG,4,comtro,1.44
2011,TOG,4,comtro,1.62
2011,TOG,4,comtro,1.86
2011,TOG,4,comtro,1.9
2011,TOG,4,comtro,2.06
2011,TOG,4,comtro,2.13
